id,_id,full_name,bat_odis_100,bat_odis_50,bat_odis_hs,bat_odis_mat,bat_odis_runs,bat_t20is_100,bat_t20is_50,bat_t20is_hs,bat_t20is_mat,bat_t20is_runs,bat_tests_100,bat_tests_50,bat_tests_hs,bat_tests_mat,bat_tests_runs,batting_style,born,bowling_style,playing_role
4582,303508,Shane Charles Getkate,,,,,,0.0,0.0,24.0,6.0,56.0,,,,,,Right-hand bat,"October 2, 1991, Durban, South Africa",Right-arm medium-fast,
4583,303669,Joseph Edward Root,14.0,29.0,133.0,126.0,5090.0,0.0,5.0,90.0,31.0,846.0,16.0,41.0,254.0,80.0,6685.0,Right-hand bat,"December 30, 1990, Sheffield, Yorkshire","Right-arm offbreak, Legbreak",Top-order batsman
4584,304693,Jelte D Schoonheim,,,,,,,,,1.0,,,,,,,Right-hand bat,"November 16, 1981, Rotterdam, Netherlands",Right-arm medium,Batsman
4585,304735,Eldeniya Medagedara Dilshan Yasika Munaweera,0.0,0.0,11.0,2.0,15.0,0.0,1.0,53.0,13.0,215.0,,,,,,Right-hand bat,"April 24, 1989, Colombo",Right-arm offbreak,Opening batsman
4586,305576,Amy Johanna Kenealy,0.0,0.0,21.0,23.0,104.0,0.0,0.0,11.0,24.0,44.0,,,,,,Right-hand bat,"April 6, 1988, Dublin",Right-arm medium,
4587,305577,Jean Christine Carroll,0.0,0.0,4.0,8.0,6.0,0.0,0.0,2.0,5.0,2.0,,,,,,Right-hand bat,"June 19, 1980, Dublin",,
4588,305580,Catherine Louise Murphy,,,,,,0.0,0.0,1.0,2.0,1.0,,,,,,Right-hand bat,"September 26, 1983, Johannesburg, Transvaal, South Africa",Right-arm medium,
4589,306201,Abbi Aitken,,,,,,0.0,0.0,7.0,4.0,7.0,,,,,,Right-hand bat,"April 11, 1991, Dundee",Right-arm medium,
4590,306524,Leigh Meghan Kasperek,1.0,0.0,113.0,30.0,250.0,0.0,0.0,19.0,34.0,90.0,,,,,,Right-hand bat,"February 15, 1992, Edinburgh, Midlothian",Right-arm offbreak,Batting allrounder
4591,306982,Maurits Maarten Alexander Jonkman,0.0,0.0,13.0,4.0,20.0,,,,,,,,,,,Right-hand bat,"March 20, 1986, The Hague",Right-arm medium,Bowler
4592,307066,Arsalan Qadir,,,,,,,,,1.0,,,,,,,Right-hand bat,"September 15, 1989, Peshawar, North-West Frontier",Right-arm fast-medium,Bowler
4593,307075,Ruvindu Gunasekera,0.0,6.0,72.0,19.0,455.0,0.0,1.0,65.0,8.0,202.0,,,,,,Left-hand bat,"July 20, 1991, Colombo",Legbreak googly,Top-order batsman
4594,307077,Rustam Ali Bhatti,0.0,0.0,3.0,1.0,3.0,0.0,0.0,11.0,4.0,25.0,,,,,,Right-hand bat,"February 18, 1990, Lahore",Right-arm offbreak,Wicketkeeper batsman
4595,307234,Dennico Ashante Wellman Hollis,0.0,0.0,15.0,1.0,15.0,,,,,,,,,,,Right-hand bat,"August 17, 1988, Bermuda",,Middle-order batsman
4596,307235,Kyle Christopher Hodsoll,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,Right-hand bat,"November 24, 1988, Bermuda",Right-arm medium-fast,Middle-order batsman
4597,307237,Tamauri Eugene Tucker,,,,5.0,,0.0,0.0,1.0,1.0,1.0,,,,,,Right-hand bat,"December 10, 1988, Bermuda",Right-arm offbreak,Middle-order batsman
4598,307449,Chris Ryan McCallan Douglas,0.0,2.0,69.0,2.0,122.0,,,,,,,,,,,Left-hand bat,"November 20, 1989, Bermuda",Right-arm offbreak,Opening batsman
4599,307495,Michael Anthony Beer,,,,,,,,,,,0.0,0.0,2.0,2.0,6.0,Right-hand bat,"June 9, 1984, Malvern, Victoria",Slow left-arm orthodox,Bowler
4600,307528,Christopher Hallett Lonsdale,0.0,0.0,4.0,1.0,4.0,,,,,,,,,,,Right-hand bat,"September 15, 1987, Bermuda",Right-arm offbreak,Bowler
4601,307652,Noor-ul-Haq Malekzai,0.0,0.0,12.0,2.0,12.0,,,,,,,,,,,Right-hand bat,"April 2, 1993, Laghman",Legbreak,Middle-order batsman
4602,307653,Shabir Ahmed Noori,0.0,1.0,94.0,10.0,191.0,0.0,0.0,15.0,1.0,15.0,,,,,,Right-hand bat,"February 22, 1992, Afghanistan",Right-arm offbreak,Middle-order batsman
4603,307657,Zakiullah Zaki,0.0,0.0,3.0,1.0,3.0,,,,,,,,,,,Right-hand bat,"July 15, 1990, Kabul",Legbreak,Bowler
4604,307756,Jatinder Singh,,,,,,0.0,1.0,63.0,14.0,287.0,,,,,,Right-hand bat,"March 5, 1989, Ludhiana, Punjab",Right-arm offbreak,Batsman
4605,307808,Rohan Mustafa,1.0,1.0,109.0,28.0,652.0,0.0,2.0,77.0,27.0,462.0,,,,,,Left-hand bat,"October 7, 1988, Kohat",Right-arm offbreak,Top-order batsman
4606,307942,Amanda Mindy Samaroo,0.0,0.0,16.0,3.0,25.0,0.0,0.0,12.0,5.0,33.0,,,,,,Right-hand bat,"November 2, 1992, Trinidad",Right-arm medium-fast,
4607,307943,Gaitri Seetahal,0.0,0.0,3.0,3.0,3.0,,,,1.0,,,,,,,Right-hand bat,"October 23, 1990, Trinidad",Right-arm medium-fast,
4608,308235,Mohammad Javed Ahmadi,0.0,7.0,81.0,42.0,971.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,3.0,1.0,4.0,Right-hand bat,"January 2, 1992, Kunduz",Right-arm offbreak,Top-order batsman
4609,308251,David Jonathan Willey,0.0,1.0,50.0,42.0,245.0,0.0,0.0,29.0,27.0,166.0,,,,,,Left-hand bat,"February 28, 1990, Northampton",Left-arm fast-medium,Allrounder
4610,308294,Stuart William Poynter,0.0,0.0,36.0,21.0,185.0,0.0,0.0,39.0,25.0,240.0,0.0,0.0,1.0,1.0,1.0,Right-hand bat,"October 18, 1990, Hammersmith, London",,Wicketkeeper batsman
4611,308418,Nelson Mandela Odhiambo,0.0,0.0,29.0,8.0,56.0,0.0,0.0,26.0,8.0,46.0,,,,,,Right-hand bat,"March 21, 1989, Nairobi, Kenya",Right-arm medium-fast,Bowler
4612,308515,Shem Obado Ngoche,0.0,0.0,28.0,14.0,68.0,0.0,0.0,38.0,19.0,55.0,,,,,,Right-hand bat,"June 6, 1989, Kenya",Slow left-arm orthodox,Bowler
4613,308691,James Otieno Ngoche,0.0,0.0,21.0,17.0,35.0,0.0,0.0,2.0,7.0,4.0,,,,,,Right-hand bat,"January 29, 1988, Nairobi, Kenya",Right-arm offbreak,Bowler
4614,308794,Michael Richard Swart,0.0,1.0,52.0,12.0,197.0,0.0,4.0,89.0,26.0,621.0,,,,,,Right-hand bat,"October 1, 1982, Subiaco, Perth, Western Australia",Right-arm offbreak,Middle-order batsman
4615,308798,D'Arcy John Matthew Short,0.0,0.0,47.0,4.0,83.0,0.0,4.0,76.0,20.0,592.0,,,,,,Left-hand bat,"August 9, 1990, Katherine, Northern Territory",Slow left-arm chinaman,Opening batsman
4616,308967,Joseph Charles Buttler,7.0,18.0,150.0,127.0,3387.0,0.0,7.0,73.0,66.0,1260.0,1.0,14.0,106.0,31.0,1722.0,Right-hand bat,"September 8, 1990, Taunton, Somerset",,Wicketkeeper batsman
4617,309207,Jadhavji Shah Jesani,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,Right-hand bat,"December 28, 1981, Baladia Bhuj Kutch, India",Right-arm offbreak,Bowler
4618,310107,Danny Richard Briggs,,,,1.0,,0.0,0.0,0.0,7.0,0.0,,,,,,Right-hand bat,"April 30, 1991, Newport, Isle of Wight",Slow left-arm orthodox,Bowler
4619,310519,Scott George Borthwick,0.0,0.0,15.0,2.0,18.0,0.0,0.0,14.0,1.0,14.0,0.0,0.0,4.0,1.0,5.0,Left-hand bat,"April 19, 1990, Sunderland, Co Durham",Legbreak,Bowler
4620,310958,Abhimanyu Mithun,0.0,0.0,24.0,5.0,51.0,,,,,,0.0,0.0,46.0,4.0,120.0,Right-hand bat,"October 25, 1989, Bangalore",Right-arm medium,Bowler
4621,311158,Benjamin Andrew Stokes,3.0,14.0,102.0,79.0,2088.0,0.0,0.0,38.0,23.0,232.0,6.0,17.0,258.0,52.0,3152.0,Left-hand bat,"June 4, 1991, Christchurch, Canterbury, New Zealand",Right-arm fast-medium,Allrounder
4622,311427,Hamid Hassan,0.0,0.0,17.0,32.0,92.0,0.0,0.0,22.0,22.0,50.0,,,,,,Right-hand bat,"June 1, 1987, Nengrakar, Afghanistan",Right-arm fast,Bowler
4623,311592,Mitchell Aaron Starc,0.0,1.0,52.0,75.0,280.0,0.0,0.0,4.0,23.0,12.0,0.0,9.0,99.0,51.0,1377.0,Left-hand bat,"January 30, 1990, Baulkham Hills, Sydney, New South Wales",Left-arm fast,Bowler
4624,312174,Frances Louise Mackay,0.0,0.0,39.0,19.0,238.0,0.0,1.0,51.0,28.0,283.0,,,,,,Right-hand bat,"June 1, 1990, Christchurch, Canterbury",Right-arm offbreak,Opening batsman
4625,313430,Calvert Kenroy Hooper,0.0,0.0,27.0,5.0,49.0,,,,,,,,,,,Right-hand bat,"August 10, 1982, St. Vincent & The Grenadines",Right-arm fast-medium,Bowler
4626,313432,Arvindah Luxman Kandappah,0.0,1.0,69.0,2.0,97.0,,,,,,,,,,,Right-hand bat,"March 7, 1971, Colombo, Sri Lanka",,Batsman
4627,313526,Abdul Jabbar Chaudrey,0.0,0.0,44.0,2.0,59.0,,,,,,,,,,,Right-hand bat,"March 1, 1983, Rawalpindi, Punjab",Right-arm medium,Batsman
4628,314615,Jonathan Lyndon Carter,0.0,3.0,54.0,28.0,524.0,,,,,,,,,,,Left-hand bat,"November 16, 1987, Barbados",Right-arm medium,Allrounder
4629,314622,Krishmar Santokie,,,,,,0.0,0.0,0.0,12.0,0.0,,,,,,Left-hand bat,"December 20, 1984, Clarendon, Jamaica",Left-arm medium,Bowler
4630,314650,Nkrumah Eljego Bonner,,,,,,0.0,0.0,24.0,2.0,27.0,,,,,,Right-hand bat,"January 23, 1989, St. Catherine, Jamaica",Legbreak,Allrounder
4631,315051,Dominic Saleh Wesonga,0.0,0.0,33.0,4.0,61.0,,,,,,,,,,,Right-hand bat,"July 16, 1988, Nairobi",Right-arm fast-medium,Middle-order batsman
4632,315585,Omar Jamel Phillips,,,,,,,,,,,0.0,1.0,94.0,2.0,160.0,Left-hand bat,"October 12, 1986, Boscobel, St Peter, Barbados","Right-arm medium-fast, Legbreak",Opening batsman
4633,315586,Chadwick Antonio Kirkpatrick Walton,0.0,0.0,19.0,9.0,53.0,0.0,0.0,40.0,19.0,225.0,0.0,0.0,10.0,2.0,13.0,Right-hand bat,"July 3, 1985, Jamaica",,Wicketkeeper batsman
4634,315594,Ashley Renaldo Nurse,0.0,0.0,44.0,45.0,449.0,0.0,0.0,20.0,13.0,85.0,,,,,,Right-hand bat,"December 22, 1988, Gibbons, Christ Church, Barbados",Right-arm offbreak,Bowler
4635,315623,Ben Laughlin,0.0,0.0,1.0,5.0,1.0,,,,3.0,,,,,,,Right-hand bat,"October 3, 1982, Box Hill, Victoria",Right-arm fast-medium,Bowler
4636,316153,Rajendra Chandrika,,,,,,,,,,,0.0,0.0,37.0,5.0,140.0,Right-hand bat,"August 8, 1989, Demarara, Guyana",Right-arm offbreak,Opening batsman
4637,316363,Mohammad Imran Khan,,,,,,,,,,,0.0,0.0,6.0,9.0,6.0,Right-hand bat,"July 15, 1987, Lower Dir, North-West Frontier Province (now Khyber Pakhtunkhwa)",Right-arm medium-fast,Bowler
4638,316397,Asad Shafiq,0.0,9.0,84.0,60.0,1336.0,0.0,0.0,38.0,10.0,192.0,12.0,23.0,137.0,69.0,4323.0,Right-hand bat,"January 28, 1986, Karachi, Sind",Right-arm offbreak,Middle-order batsman
4639,317139,Precious Marange,,,,,,0.0,0.0,32.0,9.0,68.0,,,,,,Left-hand bat,"November 26, 1982, Zimbabwe",Right-arm fast-medium,
4640,317144,Sharne Mary Mayers,,,,,,0.0,0.0,2.0,5.0,3.0,,,,,,Right-hand bat,"July 19, 1992, Bulawayo",Right-arm offbreak,
4641,317146,Christabel Chatonzwa,,,,,,,,,2.0,,,,,,,Right-hand bat,"April 23, 1990, Zimbabwe",Right-arm offbreak,
4642,317148,Chipo Spiwe Mugeri,,,,,,0.0,0.0,40.0,9.0,153.0,,,,,,Left-hand bat,"March 2, 1992, Zimbabwe",Right-arm medium,Allrounder
4643,317157,Sadia Yousuf,0.0,0.0,10.0,59.0,37.0,0.0,0.0,3.0,51.0,14.0,,,,,,Right-hand bat,"November 4, 1989",Slow left-arm orthodox,
4644,317160,Olivia Victoria Anderson,0.0,0.0,46.0,5.0,111.0,0.0,0.0,1.0,2.0,1.0,,,,,,Right-hand bat,"November 18, 1987",,
4645,317161,Dinesha Devnarain,0.0,0.0,42.0,29.0,180.0,0.0,0.0,24.0,22.0,100.0,,,,,,Right-hand bat,"November 12, 1988",Right-arm medium,
4646,317248,Hafiz Saad Nasim,0.0,1.0,77.0,3.0,99.0,0.0,0.0,25.0,3.0,44.0,,,,,,Right-hand bat,"April 29, 1990, Lahore, Punjab",Legbreak,Allrounder
4647,317252,Sohail Khan,0.0,0.0,7.0,13.0,25.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,65.0,9.0,252.0,Right-hand bat,"March 6, 1984, Malakand, North-West Frontier Province",Right-arm fast-medium,Bowler
4648,317273,Umar Akmal,2.0,20.0,102.0,121.0,3194.0,0.0,8.0,94.0,82.0,1690.0,1.0,6.0,129.0,16.0,1003.0,Right-hand bat,"May 26, 1990, Lahore, Punjab",,Middle-order batsman
4649,317293,Manpreet Singh Gony,,,,2.0,,,,,,,,,,,,Right-hand bat,"January 4, 1984, Roopnagar, Punjab",Right-arm medium,Bowler
4650,317784,Sudeep Tyagi,0.0,0.0,1.0,4.0,1.0,,,,1.0,,,,,,,Right-hand bat,"September 17, 1987, Ghaziabad, Uttar Pradesh",Right-arm medium,Bowler
4651,318334,Nawroz Khan Mangal,2.0,4.0,129.0,49.0,1139.0,0.0,2.0,65.0,32.0,505.0,,,,,,Right-hand bat,"July 15, 1984, Kabul, Afghanistan",Right-arm offbreak,Top-order batsman
4652,318337,Ahmed Shah Ahmedzi,0.0,0.0,2.0,1.0,2.0,,,,,,,,,,,Left-hand bat,"October 20, 1983, Paktika, Afghanistan",Slow left-arm orthodox,Opening batsman
4653,318339,Samiullah Shinwari,0.0,11.0,96.0,81.0,1737.0,0.0,2.0,61.0,62.0,985.0,,,,,,Right-hand bat,"December 31, 1987, Nangrahar, Afghanistan",Legbreak,Allrounder
4654,318340,Noor Ali Zadran,1.0,7.0,114.0,47.0,1148.0,0.0,3.0,63.0,20.0,506.0,,,,,,Right-hand bat,"July 10, 1988, Khost, Afghanistan",Right-arm medium-fast,Opening batsman
4655,318611,H M Chamika Madushani Bandara,0.0,0.0,3.0,1.0,3.0,0.0,0.0,10.0,2.0,10.0,,,,,,Right-hand bat,"November 13, 1980, Anuradhapura",Right-arm medium-fast,
4656,318615,Zeeshan Ahmed Siddiqui,,,,,,0.0,0.0,33.0,5.0,60.0,,,,,,Right-hand bat,"July 22, 1979, Karachi, Sind, Pakistan",Legbreak,Batsman
4657,318759,Heenatigala Madhinage Lasanthi Madushani,0.0,0.0,23.0,13.0,121.0,0.0,1.0,63.0,10.0,125.0,,,,,,Right-hand bat,"September 12, 1987, Colombo",Right-arm fast,
4658,318788,Haris Sohail,2.0,10.0,130.0,31.0,1251.0,0.0,0.0,30.0,9.0,90.0,2.0,2.0,147.0,10.0,726.0,Left-hand bat,"January 9, 1989, Sialkot, Punjab",Slow left-arm orthodox,Middle-order batsman
4659,318842,Khayelihle Zondo,0.0,1.0,54.0,5.0,142.0,,,,,,,,,,,Right-hand bat,"March 7, 1990, Westville, Durban",Right-arm offbreak,Batsman
4660,318845,Rilee Roscoe Rossouw,3.0,7.0,132.0,36.0,1239.0,0.0,2.0,78.0,15.0,327.0,,,,,,Left-hand bat,"October 9, 1989, Bloemfontein, Orange Free State",Right-arm offbreak,Top-order batsman
4661,318853,Atapattumudiyanselage Chamari Jayangani,4.0,14.0,178.0,81.0,2495.0,0.0,1.0,52.0,78.0,1333.0,,,,,,Left-hand bat,"February 9, 1990, Gokarella",Right-arm medium,
4662,319439,Mitchell John McClenaghan,0.0,0.0,34.0,48.0,108.0,0.0,0.0,10.0,29.0,24.0,,,,,,Left-hand bat,"June 11, 1986, Hastings, Hawke's Bay",Left-arm fast-medium,Bowler
4663,319613,Mohammad Aman Ali,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,Right-hand bat,"September 29, 1989, Dubai, United Arab Emirates",Left-arm fast-medium,Middle-order batsman
4664,319746,Shapoor Zadran,0.0,0.0,17.0,44.0,67.0,0.0,0.0,13.0,34.0,27.0,,,,,,Left-hand bat,"July 8, 1987, Logar Province, Afghanistan",Left-arm fast-medium,Bowler
4665,319758,Karim Sadiq Khan,2.0,0.0,114.0,24.0,475.0,0.0,1.0,72.0,36.0,538.0,,,,,,Right-hand bat,"January 5, 1984, Nangrahar, Afghanistan",Right-arm offbreak,Opening batsman
4666,320281,Hasti Gul Abid,0.0,0.0,23.0,2.0,23.0,,,,,,,,,,,Right-hand bat,"January 1, 1984, Nangrahar, Afghanistan",Right-arm medium,Bowler
4667,320284,Raees Khan Ahmadzai,0.0,0.0,39.0,5.0,88.0,0.0,0.0,33.0,8.0,91.0,,,,,,Right-hand bat,"September 3, 1984, Loger, Afghanistan",Right-arm offbreak,Middle-order batsman
4668,320652,Mohammad Asghar Afghan,1.0,11.0,101.0,99.0,2013.0,0.0,3.0,62.0,59.0,1056.0,0.0,1.0,67.0,2.0,103.0,Right-hand bat,"December 26, 1987, Kabul, Afghanistan",Right-arm medium-fast,Middle-order batsman
4669,321446,Vaibhav Shridhar Wategaonkar,,,,,,0.0,0.0,14.0,2.0,14.0,,,,,,Left-hand bat,"August 30, 1982, Mumbai, India",,Top-order batsman
4670,321777,David Andrew Miller,5.0,12.0,139.0,120.0,2922.0,1.0,2.0,101.0,70.0,1291.0,,,,,,Left-hand bat,"June 10, 1989, Pietermaritzburg, Natal",Right-arm offbreak,Middle-order batsman
4671,323131,Parvinder Awana,,,,,,,,,2.0,,,,,,,Right-hand bat,"July 19, 1986, Delhi, India",Right-arm medium,Bowler
4672,323244,Rahat Ali,0.0,0.0,6.0,14.0,8.0,,,,,,0.0,0.0,35.0,21.0,136.0,Right-hand bat,"September 12, 1988, Multan, Punjab",Left-arm fast-medium,Bowler
4673,323389,Mohammad Rizwan,2.0,3.0,115.0,32.0,705.0,0.0,0.0,33.0,13.0,135.0,0.0,0.0,13.0,1.0,13.0,Right-hand bat,"June 1, 1992, Peshawar, North-West Frontier Province",,Batsman
4674,324219,Samantha Rae Haereakau Curtis,0.0,2.0,55.0,20.0,346.0,0.0,0.0,8.0,8.0,13.0,,,,,,Right-hand bat,"October 28, 1985, Auckland",Legbreak,
4675,324246,Morna Jessie Godwin Nielsen,0.0,0.0,20.0,52.0,121.0,0.0,0.0,21.0,44.0,60.0,,,,,,Right-hand bat,"February 24, 1990, Tauranga, Bay of Plenty","Left-arm medium, Slow left-arm orthodox",
4676,324353,Natalie Claire Dodd,0.0,1.0,52.0,12.0,153.0,0.0,0.0,14.0,6.0,26.0,,,,,,Right-hand bat,"November 22, 1992, Hamilton",Right-arm offbreak,
4677,324358,Aththachchi Nuwan Pradeep Roshan Fernando,0.0,0.0,7.0,34.0,27.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,28.0,132.0,Right-hand bat,"October 19, 1986, Negombo",Right-arm fast-medium,Bowler
4678,325012,Marcus Peter Stoinis,1.0,6.0,146.0,33.0,963.0,0.0,0.0,33.0,19.0,136.0,,,,,,Right-hand bat,"August 16, 1989, Perth",Right-arm medium,Middle-order batsman
4679,325026,Glenn James Maxwell,1.0,19.0,102.0,100.0,2700.0,3.0,6.0,145.0,59.0,1514.0,1.0,0.0,104.0,7.0,339.0,Right-hand bat,"October 14, 1988, Kew, Melbourne, Victoria",Right-arm offbreak,Batting allrounder
4680,326016,Bhuvneshwar Kumar Singh,0.0,1.0,53.0,105.0,523.0,0.0,0.0,9.0,37.0,23.0,0.0,3.0,63.0,21.0,552.0,Right-hand bat,"February 5, 1990, Meerut, Uttar Pradesh",Right-arm medium,Bowler
4681,326017,Siddarth Kaul,0.0,0.0,1.0,3.0,1.0,,,,3.0,,,,,,,Right-hand bat,"May 19, 1990, Pathankot, Punjab",Right-arm medium,Bowler
4682,326434,Alex Tyson Carey,0.0,1.0,55.0,19.0,429.0,0.0,0.0,37.0,19.0,125.0,,,,,,Left-hand bat,"August 27, 1991, Loxton, South Australia",,Wicketkeeper batsman
4683,326625,Cameron John Boyce,,,,,,0.0,0.0,3.0,7.0,4.0,,,,,,Right-hand bat,"July 27, 1989, Charleville, Queensland",Legbreak,Bowler
4684,326632,Joseph Anthony Burns,0.0,1.0,69.0,6.0,146.0,,,,,,4.0,4.0,180.0,16.0,1123.0,Right-hand bat,"September 6, 1989, Herston, Brisbane, Queensland","Right-arm medium, Right-arm offbreak",Batsman
4685,326637,Christopher Austin Lynn,0.0,0.0,44.0,4.0,75.0,0.0,0.0,44.0,18.0,291.0,,,,,,Right-hand bat,"April 10, 1990, Brisbane, Queensland",Slow left-arm orthodox,Batsman
4686,327830,Dwaine Pretorius,0.0,1.0,50.0,19.0,132.0,0.0,1.0,77.0,4.0,77.0,,,,,,Right-hand bat,"March 29, 1989, Randfontein",Right-arm medium-fast,Bowler
4687,327832,Mangaliso Mosehle,,,,,,0.0,0.0,36.0,7.0,105.0,,,,,,Right-hand bat,"April 24, 1990, Duduza",,Wicketkeeper batsman
4688,327947,Dane Paterson,,,,4.0,,0.0,0.0,4.0,8.0,5.0,,,,,,Right-hand bat,"April 4, 1989, Cape Town, Cape Province",Right-arm fast,Bowler
4689,328026,Isuru Udana Tillakaratna,0.0,1.0,78.0,5.0,110.0,0.0,1.0,84.0,21.0,173.0,,,,,,Right-hand bat,"February 17, 1988, Balangoda",Left-arm medium-fast,Allrounder
4690,328248,Janet Catherine Brehaut,0.0,0.0,23.0,3.0,40.0,,,,,,,,,,,Right-hand bat,"July 24, 1988, Timaru, Canterbury",Right-arm medium,
4691,329003,Anna Michelle Peterson,0.0,0.0,46.0,32.0,279.0,0.0,0.0,15.0,28.0,78.0,,,,,,Right-hand bat,"September 12, 1990, Auckland",Right-arm offbreak,Top-order batsman
4692,329087,Brandon Jeremy Bess,,,,,,,,,,,0.0,0.0,11.0,1.0,11.0,Right-hand bat,"December 13, 1987, Guyana",Right-arm fast-medium,Bowler
4693,329336,Meghann Moira Lanning,12.0,11.0,152.0,72.0,3273.0,1.0,12.0,126.0,85.0,2315.0,0.0,0.0,48.0,3.0,107.0,Right-hand bat,"March 25, 1992, Singapore",Right-arm medium,Top-order batsman
4694,330408,Christopher Dion Barnwell,,,,,,0.0,0.0,34.0,6.0,78.0,,,,,,Right-hand bat,"January 6, 1987",Right-arm medium-fast,Allrounder
4695,330902,Mustafizur Rahman,0.0,0.0,18.0,43.0,57.0,0.0,0.0,8.0,30.0,27.0,0.0,0.0,16.0,13.0,56.0,Left-hand bat,"September 6, 1995, Satkhira",Left-arm fast-medium,Bowler
4696,331375,Hamish Duncan Rutherford,0.0,0.0,11.0,4.0,15.0,0.0,1.0,62.0,7.0,151.0,1.0,1.0,171.0,16.0,755.0,Left-hand bat,"April 27, 1989, Dunedin, Otago",Slow left-arm orthodox,Opening batsman
4697,332543,Hewanam Arachchige Maduri Samuddika,0.0,0.0,21.0,23.0,130.0,0.0,0.0,9.0,19.0,15.0,,,,,,Right-hand bat,"November 8, 1984, Colombo",Right-arm offbreak,
4698,332921,Alawi Shukri Al Braik,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,Left-hand bat,"January 23, 1990, Dubai",Right-arm offbreak,Middle-order batsman
4699,332978,John Boge Reva,0.0,0.0,36.0,9.0,62.0,0.0,0.0,7.0,9.0,16.0,,,,,,Right-hand bat,"September 23, 1990, Port Moresby",Right-arm medium,Bowler
4700,332980,Charles Jordan Alewa Amini,0.0,1.0,61.0,6.0,121.0,0.0,1.0,60.0,10.0,169.0,,,,,,Left-hand bat,"April 14, 1992, Port Moresby",Legbreak,Allrounder
4701,332996,Kyle Malcolm Jarvis,0.0,0.0,37.0,41.0,153.0,0.0,0.0,9.0,14.0,10.0,0.0,0.0,25.0,12.0,126.0,Right-hand bat,"February 16, 1989, Harare",Right-arm fast-medium,Bowler
4702,333000,Peter Joseph Moor,0.0,3.0,52.0,43.0,698.0,0.0,0.0,44.0,16.0,238.0,0.0,5.0,83.0,8.0,533.0,Right-hand bat,"February 2, 1991, Harare",Right-arm offbreak,Middle-order batsman
4703,333001,Confidence Tinotenda Mutombodzi,0.0,0.0,27.0,11.0,112.0,0.0,0.0,12.0,5.0,18.0,,,,,,Right-hand bat,"December 21, 1990, Harare",Legbreak googly,Allrounder
4704,333002,Njabulo Ncube,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,14.0,1.0,17.0,Right-hand bat,"October 14, 1989, Bulawayo",Right-arm fast-medium,Bowler
4705,333029,McLaren Smith,,,,1.0,,,,,,,,,,,,Right-hand bat,"August 31, 1991",Right-arm medium-fast,Bowler
4706,333066,Johnson Charles,2.0,4.0,130.0,48.0,1283.0,0.0,4.0,84.0,34.0,724.0,,,,,,Right-hand bat,"January 14, 1989, St Lucia",,Wicketkeeper batsman
4707,333355,Nida Rashid Dar,0.0,4.0,87.0,68.0,875.0,0.0,2.0,53.0,91.0,894.0,,,,,,Right-hand bat,"January 2, 1987, Gujranwala, Punjab",Right-arm offbreak,Bowling allrounder
4708,333780,Nicolas James Maddinson,,,,,,0.0,0.0,34.0,6.0,45.0,0.0,0.0,22.0,3.0,27.0,Left-hand bat,"December 21, 1991, Nowra, New South Wales",Slow left-arm orthodox,Opening batsman
4709,333782,Timm van der Gugten,0.0,0.0,2.0,4.0,4.0,0.0,0.0,13.0,29.0,69.0,,,,,,Right-hand bat,"February 25, 1991, Hornsby, Upper North Shore, Sydney",Right-arm fast-medium,Bowler
4710,333936,Pauke Siaka,,,,,,0.0,0.0,11.0,4.0,19.0,,,,,,Right-hand bat,"June 19, 1986, Papua New Guinea",Right-arm medium,
4711,333946,Melissa Erica Maria O'Carroll Scott-Hayward,0.0,0.0,23.0,26.0,219.0,0.0,0.0,16.0,22.0,104.0,,,,,,Right-hand bat,"August 10, 1990, Dublin",Right-arm medium,
4712,334337,Peter Stephen Patrick Handscomb,1.0,4.0,117.0,21.0,628.0,0.0,0.0,20.0,2.0,33.0,2.0,4.0,110.0,16.0,934.0,Right-hand bat,"April 26, 1991, Melbourne, Victoria",,Top-order batsman
4713,334946,Nizel Fernandes,0.0,0.0,5.0,1.0,5.0,,,,,,,,,,,Left-hand bat,"January 3, 1977, Bombay (now Mumbai), Maharashtra",Slow left-arm orthodox,Batsman
4714,335236,Kaluwa Dewage Udeshika Prabodhani,0.0,0.0,21.0,53.0,196.0,0.0,0.0,14.0,66.0,110.0,,,,,,Right-hand bat,"September 20, 1985, Darga Town",Left-arm medium,
4715,335241,Hewa Hakuru Chandima Gunaratne,0.0,0.0,13.0,15.0,44.0,0.0,0.0,1.0,19.0,1.0,,,,,,Left-hand bat,"February 24, 1982, Uragasmanhandiya",Slow left-arm orthodox,
4716,335242,Wickramasinghe Arachchige Chandi Wickramasinghe,0.0,0.0,27.0,8.0,50.0,0.0,0.0,1.0,1.0,1.0,,,,,,Right-hand bat,"March 27, 1983, Anuradhapura",Right-arm fast-medium,
