id,label,left_id,left_publisher,left_isbn,left_title,left_series,left_author,left_year,left_ENTRYTYPE,left_journal,left_number,left_volume,left_link,left_pages,left_booktitle,left_crossref,right_id,right_title,right_booktitle,right_author,right_pages,right_year,right_organization,right_ENTRYTYPE,right_publisher,right_journal,right_number,right_volume
153,1,2173,0,0,Combining Visualization and Statistical Analysis to Improve Operator Confidence and Efficiency for Failure Detection and Localization,0,Peter Bod{\'{\i}}k and Greg Friedman and Lukas Biewald and Helen Levine and George Candea and Kayur Patel and Gilman Tolle and Jonathan Hui and Armando Fox and Michael I. Jordan and David A. Patterson,2005,inproceedings,0,0,0,http://doi.ieeecomputersociety.org/10.1109/ICAC.2005.18,89--100,"Second International Conference on Autonomic Computing {(ICAC} 2005), 13-16 June 2005, Seattle, WA, {USA}",DBLP:conf/icac/2005,2265,Combining visualization and statistical analysis to improve operator confidence and efficiency for failure detection and localization,"Autonomic Computing, 2005. ICAC 2005. Proceedings. Second International Conference on","Bodik, Peter and Friedman, Greg and Biewald, Lukas and Levine, Helen and Candea, George and Patel, Kayur and Tolle, Gilman and Hui, Jon and Fox, Armando and Jordan, Michael and others",89--100,2005,IEEE,inproceedings,0,0,0,
154,0,167,0,0,How to Build Templates for {RDF} Question/Answering: An Uncertain Graph Similarity Join Approach,0,Weiguo Zheng and Lei Zou and Xiang Lian and Jeffrey Xu Yu and Shaoxu Song and Dongyan Zhao,2015,inproceedings,0,0,0,http://doi.acm.org/10.1145/2723372.2747648,1809--1824,"Proceedings of the 2015 {ACM} {SIGMOD} International Conference on Management of Data, Melbourne, Victoria, Australia, May 31 - June 4, 2015",DBLP:conf/sigmod/2015,1842,Full-scale collapse test and numerical simulation of deepwater pipeline,0,"Yu, JX and Bian, XH and Yu, Y and Wang, YG",154--159,2012,0,article,0,Journal of Tianjin University,2,45
155,0,1561,0,0,Integrating heterogeneous data warehouses using {XML} technologies,0,Frank S. C. Tseng and Chia{-}Wei Chen,2005,article,J. Information Science,3,31,http://dx.doi.org/10.1177/0165551505052467,209--229,0,0,2855,One-class learning and concept summarization for data streams,0,"Zhu, Xingquan and Ding, Wei and Philip, S Yu and Zhang, Chengqi",523--553,2011,0,article,Springer-Verlag,Knowledge and Information Systems,3,28
156,0,644,0,0,Patterns Discovery Based on Time-Series Decomposition,0,Jeffrey Xu Yu and Michael K. Ng and Joshua Zhexue Huang,2001,inproceedings,0,0,0,http://dx.doi.org/10.1007/3-540-45357-1_36,336--347,"Knowledge Discovery and Data Mining - {PAKDD} 2001, 5th Pacific-Asia Conference, Hong Kong, China, April 16-18, 2001, Proceedings",DBLP:conf/pakdd/2001,2259,Perceptual distortion contributes to the curvature of human reaching movements,0,"Wolpert, Daniel M and Ghahramani, Zoubin and Jordan, Michael I",153--156,1994,0,article,Springer-Verlag,Experimental brain research,1,98
157,0,225,0,0,Sliding-window top-k queries on uncertain streams,0,Cheqing Jin and Ke Yi and Lei Chen and Jeffrey Xu Yu and Xuemin Lin,2008,article,PVLDB,1,1,http://www.vldb.org/pvldb/1/1453892.pdf,301--312,0,0,1770,Sliding-window top-k queries on uncertain streams,0,"Jin, Cheqing and Yi, Ke and Chen, Lei and Yu, Jeffrey Xu and Lin, Xuemin",411--435,2010,0,article,Springer-Verlag,The VLDB Journal,3,19
158,0,2101,0,0,Computing Upper and Lower Bounds on Likelihoods in Intractable Networks,0,Tommi S. Jaakkola and Michael I. Jordan,2013,article,CoRR,0,abs/1302.3586,http://arxiv.org/abs/1302.3586,0,0,0,2212,Computing upper and lower bounds on likelihoods in intractable networks,Proceedings of the Twelfth international conference on Uncertainty in artificial intelligence,"Jaakkola, Tommi S and Jordan, Michael I",340--348,1996,Morgan Kaufmann Publishers Inc.,inproceedings,0,0,0,
159,1,791,0,0,Bayesian Haplotype Inference via the Dirichlet Process,0,Eric P. Xing and Michael I. Jordan and Roded Sharan,2007,article,Journal of Computational Biology,3,14,http://dx.doi.org/10.1089/cmb.2006.0102,267--284,0,0,2187,Bayesian haplotype inference via the Dirichlet process,0,"Xing, Eric P and Jordan, Michael I and Sharan, Roded",267--284,2007,0,article,"Mary Ann Liebert, Inc. 2 Madison Avenue Larchmont, NY 10538 USA",Journal of Computational Biology,3,14
160,0,1444,0,0,Towards a Dynamic Data Driven Application System for Wildfire Simulation,0,Jan Mandel and Lynn S. Bennethum and Mingshi Chen and Janice L. Coen and Craig C. Douglas and Leopoldo P. Franca and Craig J. Johns and Minjeong Kim and Andrew V. Knyazev and Robert Kremens and Vaibhav Kulkarni and Guan Qin and Anthony Vodacek and Jianjia Wu and Wei Zhao and Adam Zornes,2005,inproceedings,0,0,0,http://dx.doi.org/10.1007/11428848_82,632--639,"Computational Science - {ICCS} 2005, 5th International Conference, Atlanta, GA, USA, May 22-25, 2005, Proceedings, Part {II}",DBLP:conf/iccS/2005-2,2607,Loadstar: A Load Shedding Scheme for Classifying Data Streams.,SDM,"Chi, Yun and Philip, S Yu and Wang, Haixun and Muntz, Richard R",346--357,2005,0,inproceedings,0,0,0,
161,0,55,0,0,Predicting the Start of Protein \emph{alpha}-Helices Using Machine Learning Algorithms,0,Rui Camacho and Rita Ferreira and Natacha Rosa and V{\^{a}}nia Guimar{\~{a}}es and Nuno A. Fonseca and V{\'{\i}}tor Santos Costa and Miguel de Sousa and Alexandre Magalh{\~{a}}es,2010,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-13214-8_5,33--41,"Advances in Bioinformatics - 4th International Workshop on Practical Applications of Computational Biology and Bioinformatics 2010 {(IWPACBB} 2010), Guimar{\~{a}}es, Portugal, 16-18 June 2010",DBLP:conf/isami/2010iwpacbb,2924,Systems and methods for predictive failure management,0,"Chang, Shu-Ping and Gu, Xiaohui and Papadimitriou, Spyridon and Yu, Philip Shi-lung",0,2010,0,misc,0,0,0,
162,0,1878,0,0,On Highly Secure and Available Data Storage Systems,0,Sung Jin Choi and Hee Yong Youn and Hyung Soo Lee,2004,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-540-24687-9_16,121--129,"Computational Science - {ICCS} 2004, 4th International Conference, Krak{\'{o}}w, Poland, June 6-9, 2004, Proceedings, Part {II}",DBLP:conf/iccS/2004-2,1175,Neighbourhood components analysis,Advances in neural information processing systems,"Goldberger, Jacob and Hinton, Geoffrey E and Roweis, Sam T and Salakhutdinov, Ruslan",513--520,2004,0,inproceedings,0,0,0,
163,0,101,0,0,Supporting Keyword Queries on Structured Databases with Limited Search Interfaces,0,Nurcan Yuruk and Xiaowei Xu and Chen Li and Jeffrey Xu Yu,2008,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-540-78568-2_32,432--439,"Database Systems for Advanced Applications, 13th International Conference, {DASFAA} 2008, New Delhi, India, March 19-21, 2008. Proceedings",DBLP:conf/dasfaa/2008,2397,Content based method for product-peer filtering,0,"Aggarwal, Charu C and Philip, S Yu",0,2002,0,misc,0,0,0,
164,0,969,0,0,A Sparse Learning Machine for High-Dimensional Data with Application to Microarray Gene Analysis,0,Qiang Cheng,2010,article,{IEEE/ACM} Trans. Comput. Biology Bioinform.,4,7,http://dx.doi.org/10.1109/TCBB.2009.8,636--646,0,0,860,Biometrics-based identifiers for digital identity management,Proceedings of the 9th Symposium on Identity and Trust on the Internet,"Bhargav-Spantzel, Abhilasha and Squicciarini, Anna and Bertino, Elisa and Kong, Xiangwei and Zhang, Weike",84--96,2010,ACM,inproceedings,0,0,0,
165,0,2217,0,0,Kernel-Based Data Fusion and Its Application to Protein Function Prediction in Yeast,0,Gert R. G. Lanckriet and Minghua Deng and Nello Cristianini and Michael I. Jordan and William Stafford Noble,2004,inproceedings,0,0,0,http://psb.stanford.edu/psb-online/proceedings/psb04/lanckriet.pdf,300--311,"Biocomputing 2004, Proceedings of the Pacific Symposium, Hawaii, USA, 6-10 January 2004",DBLP:conf/psb/2004,2313,Matrix concentration inequalities via the method of exchangeable pairs,0,"Mackey, Lester and Jordan, Michael I and Chen, Richard Y and Farrell, Brendan and Tropp, Joel A and others",906--945,2014,0,article,Institute of Mathematical Statistics,The Annals of Probability,3,42
166,0,93,0,0,Online Learning for Interactive Statistical Machine Translation,0,Daniel Ortiz{-}Mart{\'{\i}}nez and Ismael Garc{\'{\i}}a{-}Varea and Francisco Casacuberta,2010,inproceedings,0,0,0,http://www.aclweb.org/anthology/N10-1079,546--554,"Human Language Technologies: Conference of the North American Chapter of the Association of Computational Linguistics, Proceedings, June 2-4, 2010, Los Angeles, California, {USA}",DBLP:conf/naacl/2010,2202,Computational models of sensorimotor integration,0,"Ghahramani, Zoubin and Wolptrt, Daniel M and Jordan, Michael I",117--147,1997,0,article,North-Holland,Advances in Psychology,0,119
167,1,2186,0,0,Thin Junction Trees,0,Francis R. Bach and Michael I. Jordan,2001,inproceedings,0,0,0,http://papers.nips.cc/paper/2069-thin-junction-trees,569--576,"Advances in Neural Information Processing Systems 14 [Neural Information Processing Systems: Natural and Synthetic, {NIPS} 2001, December 3-8, 2001, Vancouver, British Columbia, Canada]",DBLP:conf/nips/2001,2206,Thin junction trees,Advances in Neural Information Processing Systems,"Bach, Francis R and Jordan, Michael I",569--576,2001,0,inproceedings,0,0,0,
168,1,288,0,0,Mining Frequent Items in Spatio-temporal Databases,0,Cheqing Jin and Fang Xiong and Joshua Zhexue Huang and Jeffrey Xu Yu and Aoying Zhou,2004,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-540-27772-9_55,549--558,"Advances in Web-Age Information Management: 5th International Conference, {WAIM} 2004, Dalian, China, July 15-17, 2004",DBLP:conf/waim/2004,1941,Mining frequent items in spatio-temporal databases,Advances in Web-Age Information Management,"Jin, Cheqing and Xiong, Fang and Huang, Joshua Zhexue and Yu, Jeffrey Xu and Zhou, Aoying",549--558,2004,0,incollection,Springer Berlin Heidelberg,0,0,
169,0,1993,0,0,The Primary Language of ancient battles,0,Boris Stilman and Vladimir Yakhnis and Oleg Umanskiy,2011,article,Int. J. Machine Learning {\&} Cybernetics,3,2,http://dx.doi.org/10.1007/s13042-011-0029-9,157--176,0,0,453,Indexing techniques for advanced database systems,0,"Bertino, Elisa and Ooi, Beng Chin and Sacks-Davis, Ron and Tan, Kian-Lee and Zobel, Justin and Shidlovsky, Boris and Andronico, Daniele",0,2012,0,book,Springer Science \& Business Media,0,0,8
170,0,2627,0,0,Problems in the computerization of chemical information: capture of tabular and graphical data,0,J. H. Westbrook,1993,article,Journal of Chemical Information and Computer Sciences,1,33,http://dx.doi.org/10.1021/ci00011a002,6--17,0,0,1434,Generative multiple-instance learning models for quantitative electromyography,0,"Adel, Tameem and Smith, Benn and Urner, Ruth and Stashuk, Daniel and Lizotte, Daniel J",0,2013,0,article,0,arXiv preprint arXiv:1309.6811,0,
171,0,2391,0,0,"{ADAM:} a graphical, object-oriented database-design tool and code generator",0,Heidi J. C. Ellis and Steven A. Demurjian,1991,inproceedings,0,0,0,http://doi.acm.org/10.1145/327164.327337,496--505,"Proceedings of the 19th annual conference on Computer Science, {CSC} '91, San Antonio, Texas, USA, March 4-7, 1991",DBLP:conf/acm/1991,2979,The interaction of parallel and sequential workloads on a network of workstations,0,"Arpaci, Remzi H and Dusseau, Andrea C and Vahdat, Amin M and Liu, Lok T and Anderson, Thomas E and Patterson, David A",267--278,1995,0,article,ACM,ACM SIGMETRICS Performance Evaluation Review,1,23
172,1,665,0,0,Parameter Free Bursty Events Detection in Text Streams,0,Gabriel Pui Cheong Fung and Jeffrey Xu Yu and Philip S. Yu and Hongjun Lu,2005,inproceedings,0,0,0,http://www.vldb2005.org/program/paper/tue/p181-fung.pdf,181--192,"Proceedings of the 31st International Conference on Very Large Data Bases, Trondheim, Norway, August 30 - September 2, 2005",DBLP:conf/vldb/2005,1611,Parameter free bursty events detection in text streams,Proceedings of the 31st international conference on Very large data bases,"Fung, Gabriel Pui Cheong and Yu, Jeffrey Xu and Yu, Philip S and Lu, Hongjun",181--192,2005,VLDB Endowment,inproceedings,0,0,0,
173,0,2665,0,0,Using Machine Learning to Support Resource Quality Assessment: An Adaptive Attribute-Based Approach for Health Information Portals,0,Jue Xie and Frada Burstein,2011,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-20244-5_50,526--537,"Database Systems for Adanced Applications - 16th International Conference, {DASFAA} 2011, International Workshops: GDB, SIM3, FlashDB, SNSMW, DaMEN, DQIS, Hong Kong, China, April 22-25, 2011. Proceedings",DBLP:conf/dasfaa/2011w,808,xfACL: An extensible functional language for access control,Proceedings of the 16th ACM symposium on Access control models and technologies,"Ni, Qun and Bertino, Elisa",61--72,2011,ACM,inproceedings,0,0,0,
174,0,2428,0,0,Coupling visualization and data analysis for knowledge discovery from multi-dimensional scientific data,0,Oliver R{\{u}}bel and Sean Ahern and E. Wes Bethel and Mark D. Biggin and Hank Childs and Estelle Cormier{-}Michel and Angela H. DePace and Michael B. Eisen and Charless C. Fowlkes and Cameron G. R. Geddes and Hans Hagen and Bernd Hamann and Min{-}Yu Huang and Soile V. E. Ker{\{a}}nen and David W. Knowles and Cris L. Luengo Hendriks and Jitendra Malik and Jeremy S. Meredith and Peter Messmer and Prabhat,2010,inproceedings,0,1,0,http://dx.doi.org/10.1016/j.procs.2010.04.197,1757--1764,"Proceedings of the International Conference on Computational Science, {ICCS} 2010, University of Amsterdam, The Netherlands, May 31 - June 2, 2010",DBLP:conf/iccS/2010,1183,Deterministic Boltzmann learning performs steepest descent in weight-space,0,"Hinton, Geoffrey E",143--150,1989,0,article,0,Neural computation,1,1
175,1,237,0,0,Hierarchical Indexing Approach to Support XPath Queries,0,Nan Tang and Jeffrey Xu Yu and M. Tamer {\{O}}zsu and Kam{-}Fai Wong,2008,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICDE.2008.4497606,1510--1512,"Proceedings of the 24th International Conference on Data Engineering, {ICDE} 2008, April 7-12, 2008, Canc{\'{u}}n, M{\'{e}}xico",DBLP:conf/icde/2008,1973,Hierarchical indexing approach to support XPath queries,"Data Engineering, 2008. ICDE 2008. IEEE 24th International Conference on","Tang, Nan and Yu, Jeffrey Xu and {\O}zsu, M Tamer and Wong, Kam-Fai",1510--1512,2008,IEEE,inproceedings,0,0,0,
176,0,282,0,0,Adaptive relaxation for querying heterogeneous {XML} data sources,0,Chengfei Liu and Jianxin Li and Jeffrey Xu Yu and Rui Zhou,2010,article,Inf. Syst.,6,35,http://dx.doi.org/10.1016/j.is.2010.02.002,688--707,0,0,1770,Sliding-window top-k queries on uncertain streams,0,"Jin, Cheqing and Yi, Ke and Chen, Lei and Yu, Jeffrey Xu and Lin, Xuemin",411--435,2010,0,article,Springer-Verlag,The VLDB Journal,3,19
177,0,2241,0,0,Online System Problem Detection by Mining Patterns of Console Logs,0,Wei Xu and Ling Huang and Armando Fox and David A. Patterson and Michael I. Jordan,2009,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICDM.2009.19,588--597,"{ICDM} 2009, The Ninth {IEEE} International Conference on Data Mining, Miami, Florida, USA, 6-9 December 2009",DBLP:conf/icdm/2009,527,D-algebra for composing access control policy decisions,"Proceedings of the 4th International Symposium on Information, Computer, and Communications Security","Ni, Qun and Bertino, Elisa and Lobo, Jorge",298--309,2009,ACM,inproceedings,0,0,0,
178,0,207,0,0,{ELCA} evaluation for keyword search on probabilistic {XML} data,0,Rui Zhou and Chengfei Liu and Jianxin Li and Jeffrey Xu Yu,2013,article,World Wide Web,2,16,http://dx.doi.org/10.1007/s11280-012-0166-4,171--193,0,0,2806,Dynamic transaction routing in distributed database systems,0,"Yu, Philip S and Balsamo, Simonetta and Lee, Yann-Hang",1307--1318,1988,0,article,IEEE,"Software Engineering, IEEE Transactions on",9,14
179,0,727,0,0,Classifying Text Streams in the Presence of Concept Drifts,0,Gabriel Pui Cheong Fung and Jeffrey Xu Yu and Hongjun Lu,2004,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-540-24775-3_45,373--383,"Advances in Knowledge Discovery and Data Mining, 8th Pacific-Asia Conference, {PAKDD} 2004, Sydney, Australia, May 26-28, 2004, Proceedings",DBLP:conf/pakdd/2004,1091,Supporting Multi-Dimensional Trustworthiness for Grid Workflows.,DELOS Workshop: Digital Library Architectures,"Bertino, Elisa and Crispo, Bruno and Mazzoleni, Pietro",195--204,2004,0,inproceedings,0,0,0,
180,0,663,0,0,Mining most frequently changing component in evolving graphs,0,Yajun Yang and Jeffrey Xu Yu and Hong Gao and Jian Pei and Jianzhong Li,2014,article,World Wide Web,3,17,http://dx.doi.org/10.1007/s11280-013-0204-x,351--376,0,0,2054,Finite Element Analysis and Experimental of Milling Force for Aeronautical Thin-Walled Workpiece,Advanced Materials Research,"Yu, Jin and Shi, Yu Xiang and Yang, Gui Wu",685--689,2011,0,inproceedings,0,0,0,328
181,0,2067,0,0,Statistical modeling of biomedical corpora: mining the Caenorhabditis Genetic Center Bibliography for genes related to life span,0,David M. Blei and K. Franks and Michael I. Jordan and I. Saira Mian,2006,article,{BMC} Bioinformatics,0,7,http://dx.doi.org/10.1186/1471-2105-7-250,250,0,0,2760,Meta path-based collective classification in heterogeneous information networks,Proceedings of the 21st ACM international conference on Information and knowledge management,"Kong, Xiangnan and Yu, Philip S and Ding, Ying and Wild, David J",1567--1571,2012,ACM,inproceedings,0,0,0,
182,0,2277,0,0,Graphical Models: Foundations of Neural Computation,0,Michael I. Jordan and Terrence J. Sejnowski,2002,article,Pattern Anal. Appl.,4,5,http://dx.doi.org/10.1007/s100440200036,401--402,0,0,2273,Graphical models: Foundations of neural computation,0,"Jordan, Michael Irwin",0,2001,0,book,MIT press,0,0,
183,1,253,0,0,Clustering large attributed information networks: an efficient incremental computing approach,0,Hong Cheng and Yang Zhou and Xin Huang and Jeffrey Xu Yu,2012,article,Data Min. Knowl. Discov.,3,25,http://dx.doi.org/10.1007/s10618-012-0263-0,450--477,0,0,1801,Clustering large attributed information networks: an efficient incremental computing approach,0,"Cheng, Hong and Zhou, Yang and Huang, Xin and Yu, Jeffrey Xu",450--477,2012,0,article,Springer US,Data Mining and Knowledge Discovery,3,25
184,1,220,0,0,Approximate Closest Community Search in Networks,0,Xin Huang and Laks V. S. Lakshmanan and Jeffrey Xu Yu and Hong Cheng,2015,article,CoRR,0,abs/1505.05956,http://arxiv.org/abs/1505.05956,0,0,0,2071,Approximate Closest Community Search in Networks,0,"Huang, Xin and Lakshmanan, Laks VS and Yu, Jeffrey Xu and Cheng, Hong",0,2015,0,article,0,arXiv preprint arXiv:1505.05956,0,
185,0,80,0,0,Classification of abnormalities in digitized mammograms using Extreme Learning Machine,0,Gopalan Vani and Ramaswamy Savitha and Narasimhan Sundararajan,2010,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICARCV.2010.5707794,2114--2117,"11th International Conference on Control, Automation, Robotics and Vision, {ICARCV} 2010, Singapore, 7-10 December 2010, Proceedings",DBLP:conf/icarcv/2010,1280,Unsupervised learning of image transformations,"Computer Vision and Pattern Recognition, 2007. CVPR'07. IEEE Conference on","Memisevic, Roland and Hinton, Geoffrey",1--8,2007,IEEE,inproceedings,0,0,0,
186,0,1036,0,0,"Optimal Policy for Single-Machine Scheduling with Deterioration Effects, Learning Effects, Setup Times, and Availability Constraints",0,Sheng Yu and Yinfeng Xu and Ming Liu and Feifeng Zheng,2011,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-22616-8_6,64--73,"Combinatorial Optimization and Applications - 5th International Conference, {COCOA} 2011, Zhangjiajie, China, August 4-6, 2011. Proceedings",DBLP:conf/cocoa/2011,2665,The Effect of Skewed Data Access on Buffer Hits and Data Contention an a Data Sharing Environment.,VLDB,"Dan, Asit and Dias, Daniel M and Philip, S Yu",419--431,1990,0,inproceedings,0,0,0,
187,0,2268,0,0,A generalized mean field algorithm for variational inference in exponential families,0,Eric P. Xing and Michael I. Jordan and Stuart J. Russell,2003,inproceedings,0,0,0,https://dslpitt.org/uai/displayArticleDetails.jsp?mmnu=1&smnu=2&article_id=977&proceeding_id=19,583--591,"{UAI} '03, Proceedings of the 19th Conference in Uncertainty in Artificial Intelligence, Acapulco, Mexico, August 7-10 2003",DBLP:conf/uai/2003,2176,Constrained and unconstrained movements involve different control strategies,0,"Desmurget, Michel and Jordan, Michael and Prablanc, Claude and Jeannerod, Marc",1644--1650,1997,0,article,American Physiological Society,Journal of neurophysiology,3,77
188,1,2114,0,0,"Regularized Discriminant Analysis, Ridge Regression and Beyond",0,Zhihua Zhang and Guang Dai and Congfu Xu and Michael I. Jordan,2010,article,Journal of Machine Learning Research,0,11,http://portal.acm.org/citation.cfm?id=1859927,2199--2228,0,0,2333,"Regularized discriminant analysis, ridge regression and beyond",0,"Zhang, Zhihua and Dai, Guang and Xu, Congfu and Jordan, Michael I",2199--2228,2010,0,article,JMLR. org,The Journal of Machine Learning Research,0,11
189,0,1649,0,0,Binding Machine Learning Models and {OPC} Technology for Evaluating Solar Energy Systems,0,Ildefonso Mart{\'{\i}}nez{-}Marchena and Llanos Mora L{\'{o}}pez and Pedro J. Sanchez and Mariano Sidrach de Cardona,2010,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-13033-5_62,606--615,"Trends in Applied Intelligent Systems - 23rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, {IEA/AIE} 2010, Cordoba, Spain, June 1-4, 2010, Proceedings, Part {III}",DBLP:conf/ieaaie/2010-3,1308,Factored 3-way restricted boltzmann machines for modeling natural images,International Conference on Artificial Intelligence and Statistics,"Krizhevsky, Alex and Hinton, Geoffrey E and others",621--628,2010,0,inproceedings,0,0,0,
190,0,1649,0,0,Binding Machine Learning Models and {OPC} Technology for Evaluating Solar Energy Systems,0,Ildefonso Mart{\'{\i}}nez{-}Marchena and Llanos Mora L{\'{o}}pez and Pedro J. Sanchez and Mariano Sidrach de Cardona,2010,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-13033-5_62,606--615,"Trends in Applied Intelligent Systems - 23rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems, {IEA/AIE} 2010, Cordoba, Spain, June 1-4, 2010, Proceedings, Part {III}",DBLP:conf/ieaaie/2010-3,2034,HPV genotype and EGFR activation in conjunctival carcinoma among HIV patients in East Africa,0,"Remick, SC and Yu, JJ and Fu, P and Pink, JJ and Dawson, D and Wasman, J and Orem, J and Mwanda, WO and Guo, Y and Liang, X and others",1--2,2010,0,article,BioMed Central,Infectious Agents and Cancer,Suppl 1,5
191,0,620,0,0,Dual Labeling: Answering Graph Reachability Queries in Constant Time,0,Haixun Wang and Hao He and Jun Yang and Philip S. Yu and Jeffrey Xu Yu,2006,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICDE.2006.53,75,"Proceedings of the 22nd International Conference on Data Engineering, {ICDE} 2006, 3-8 April 2006, Atlanta, GA, {USA}",DBLP:conf/icde/2006,1687,Sliding-window top-k queries on uncertain streams,0,"Jin, Cheqing and Yi, Ke and Chen, Lei and Yu, Jeffrey Xu and Lin, Xuemin",301--312,2008,0,article,VLDB Endowment,Proceedings of the VLDB Endowment,1,1
192,0,221,0,0,Influential Community Search in Large Networks,0,Rong{-}Hua Li and Lu Qin and Jeffrey Xu Yu and Rui Mao,2015,article,PVLDB,5,8,http://www.vldb.org/pvldb/vol8/p509-li.pdf,509--520,0,0,2496,A probabilistic framework for relational clustering,Proceedings of the 13th ACM SIGKDD international conference on Knowledge discovery and data mining,"Long, Bo and Zhang, Zhongfei Mark and Yu, Philip S",470--479,2007,ACM,inproceedings,0,0,0,
193,1,155,0,0,Pushing Aggregate Constraints by Divide-and-Approximate,0,Ke Wang and Yuelong Jiang and Jeffrey Xu Yu and Guozhu Dong and Jiawei Han,2003,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICDE.2003.1260800,291--302,"Proceedings of the 19th International Conference on Data Engineering, March 5-8, 2003, Bangalore, India",DBLP:conf/icde/2003,1718,Pushing aggregate constraints by divide-and-approximate,"Data Engineering, 2003. Proceedings. 19th International Conference on","Wang, Ke and Jiang, Yuelong and Yu, Jeffrey Xu and Dong, Guozhu and Han, Jiawei",291--302,2003,IEEE,inproceedings,0,0,0,
194,0,2703,0,0,Production test of an {RF} receiver chain based on {ATM} combining {RF} {BIST} and machine learning algorithm,0,S{\'{e}}bastien Darfeuille and Christophe Kelma,2011,inproceedings,0,0,0,http://dx.doi.org/10.1109/ECCTD.2011.6043628,653--656,"20th European Conference on Circuit Theory and Design, {ECCTD} 2011, Linkoping, Sweden, Aug. 29-31, 2011",DBLP:conf/ecctd/2011,1910,FEM Simulation for Milling Force of Aeronautical Thin-walled Workpiece [J],0,"YU, Jin and YANG, Guiwu",39,2011,0,article,0,Machine Tool \& Hydraulics,0,21
195,0,2181,0,0,"The Missing Piece in Complex Analytics: Low Latency, Scalable Model Management and Serving with Velox",0,Daniel Crankshaw and Peter Bailis and Joseph E. Gonzalez and Haoyuan Li and Zhao Zhang and Michael J. Franklin and Ali Ghodsi and Michael I. Jordan,2015,inproceedings,0,0,0,http://www.cidrdb.org/cidr2015/Papers/CIDR15_Paper19u.pdf,0,"{CIDR} 2015, Seventh Biennial Conference on Innovative Data Systems Research, Asilomar, CA, USA, January 4-7, 2015, Online Proceedings",DBLP:conf/cidr/2015,2340,Internal world models and supervised learning,0,"Jordan, Michael I and Rumelhart, DE",70--85,2014,0,article,0,Machine Learning: Proceedings of Eighth Internatinoal Workshop,0,
196,1,2160,0,0,Matching Words and Pictures,0,Kobus Barnard and Pinar Duygulu and David A. Forsyth and Nando de Freitas and David M. Blei and Michael I. Jordan,2003,article,Journal of Machine Learning Research,0,3,http://www.jmlr.org/papers/v3/barnard03a.html,1107--1135,0,0,2116,Matching words and pictures,0,"Barnard, Kobus and Duygulu, Pinar and Forsyth, David and De Freitas, Nando and Blei, David M and Jordan, Michael I",1107--1135,2003,0,article,JMLR. org,The Journal of Machine Learning Research,0,3
197,1,103,0,0,Fires on the Web: Towards Efficient Exploring Historical Web Graphs,0,Zhenglu Yang and Jeffrey Xu Yu and Zheng Liu and Masaru Kitsuregawa,2010,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-642-12026-8_46,612--626,"Database Systems for Advanced Applications, 15th International Conference, {DASFAA} 2010, Tsukuba, Japan, April 1-4, 2010, Proceedings, Part {I}",DBLP:conf/dasfaa/2010-1,1918,Fires on the web: Towards efficient exploring historical web graphs,Database Systems for Advanced Applications,"Yang, Zhenglu and Yu, Jeffrey Xu and Liu, Zheng and Kitsuregawa, Masaru",612--626,2010,0,incollection,Springer Berlin Heidelberg,0,0,
198,0,671,0,0,Measuring the impact of {MVC} attack in large complex networks,0,Rong{-}Hua Li and Jeffrey Xu Yu and Xin Huang and Hong Cheng and Zechao Shang,2014,article,Inf. Sci.,0,278,http://dx.doi.org/10.1016/j.ins.2014.03.085,685--702,0,0,2023,"Analysis of Small Fragment Deletions of the APC gene in Chinese Patients with Familial Adenomatous Polyposis, a Precancerous Condition.",0,"Chen, QW and Zhang, XM and Zhou, JN and Zhou, X and Ma, GJ and Zhu, M and Zhang, YY and Yu, J and Feng, JF and Chen, SQ",4915--4920,2014,0,article,0,Asian Pacific journal of cancer prevention: APJCP,12,16
199,0,2020,0,0,Nested Hierarchical Dirichlet Processes,0,John William Paisley and Chong Wang and David M. Blei and Michael I. Jordan,2012,article,CoRR,0,abs/1210.6738,http://arxiv.org/abs/1210.6738,0,0,0,2548,Catch the moment: maintaining closed frequent itemsets over a data stream sliding window,0,"Chi, Yun and Wang, Haixun and Philip, S Yu and Muntz, Richard R",265--294,2006,0,article,Springer-Verlag,Knowledge and Information Systems,3,10
